,Unnamed: 0,chemical1,chemical2,similarity,experimental,database,textmining,combined_score
147518,147518,135018,22258,0,234,0,0,234
147519,147519,135018,26721,0,234,0,669,738
147521,147521,135018,40841,542,234,0,105,293
147523,147523,135018,41693,0,234,0,125,309
147524,147524,135018,51263,0,234,0,217,382
147526,147526,135018,62156,0,234,0,0,234
147529,147529,135018,104787,0,234,0,505,609
147532,147532,135018,107772,0,234,0,230,392
147533,147533,135018,119303,0,234,0,573,663
147534,147534,135018,123878,0,234,0,100,290
147536,147536,135018,168572,0,234,0,918,935
147537,147537,135018,5311080,0,234,0,0,234
147538,147538,135018,5311081,0,234,0,0,234
147539,147539,135018,25075996,0,234,0,803,845
147542,147542,134780,3430,0,426,0,0,426
147547,147547,134780,4596,0,384,0,0,384
147548,147548,134780,5426,803,426,0,886,932
147549,147549,134780,60791,0,426,0,147,495
147551,147551,134780,65938,0,384,0,0,384
147555,147555,134780,123015,0,426,0,245,554
147557,147557,134780,216326,973,426,0,919,952
147558,147558,134780,3086686,0,426,0,151,498
147560,147560,134780,5287969,0,384,0,0,384
147562,147562,134780,40563218,0,426,0,0,426
147564,147564,134018,2094,0,412,0,844,905
147565,147565,134018,2333,0,412,0,688,811
147566,147566,134018,2833,0,412,0,526,712
147568,147568,134018,3715,0,412,0,122,468
147570,147570,134018,4911,0,412,0,674,803
147571,147571,134018,5342,0,412,0,310,582
147574,147574,134018,26098,0,412,0,0,412
147576,147576,134018,38409,0,412,0,0,412
147659,147659,132624,191,758,488,0,568,772
147660,147660,132624,1329,0,313,0,0,313
147664,147664,132624,1917,0,313,0,0,313
147665,147665,132624,2153,0,313,0,108,368
147666,147666,132624,2519,0,313,0,0,313
147667,147667,132624,2806,0,313,0,0,313
147668,147668,132624,4402,650,488,0,0,488
147669,147669,132624,5472,0,313,0,0,313
147671,147671,132624,92411,0,313,0,0,313
147674,147674,132624,130214,640,488,0,0,488
147675,147675,132624,131432,635,488,0,0,488
147676,147676,132624,153990,0,313,0,0,313
147677,147677,132624,158795,634,488,0,103,527
147678,147678,132624,198792,0,313,0,0,313
147679,147679,132624,219024,584,488,0,505,738
147680,147680,132624,252716,0,313,0,0,313
147681,147681,132624,3985498,592,313,0,0,313
147682,147682,132624,4129546,0,313,0,0,313
147683,147683,132624,5310960,0,313,0,0,313
147687,147687,132624,6918456,0,313,0,104,366
147691,147691,132624,9871419,0,313,0,0,313
147694,147694,132387,2540,0,426,0,0,426
147695,147695,132387,2541,0,426,0,0,426
147696,147696,132387,3749,0,426,0,0,426
147697,147697,132387,3961,0,426,0,274,570
147698,147698,132387,4701,0,412,0,172,498
147699,147699,132387,5650,0,426,0,0,426
147700,147700,132387,36736,0,426,0,0,426
147702,147702,132387,60919,0,426,0,0,426
147704,147704,132387,65999,0,426,0,0,426
147705,147705,132387,72168,0,426,0,0,426
147706,147706,132387,130881,0,426,0,0,426
147707,147707,132387,158781,0,426,0,0,426
147708,147708,132387,192314,644,426,0,0,426
147710,147710,132387,4673492,0,426,0,388,638
147711,147711,132387,9827346,0,426,0,0,426
147712,147712,132387,54693559,0,426,0,0,426
147790,147790,131432,191,750,488,0,120,535
147791,147791,131432,1329,0,313,0,0,313
147795,147795,131432,1917,0,313,0,0,313
147796,147796,131432,2153,0,313,0,0,313
147797,147797,131432,2519,0,313,0,0,313
147798,147798,131432,2806,0,313,0,0,313
147799,147799,131432,4402,667,488,0,0,488
147800,147800,131432,5472,0,313,0,0,313
147802,147802,131432,92411,0,313,0,0,313
147805,147805,131432,130214,644,488,0,0,488
147806,147806,131432,132624,635,488,0,0,488
147807,147807,131432,153990,0,313,0,0,313
147808,147808,131432,158795,642,488,0,0,488
147809,147809,131432,198792,0,313,0,0,313
147810,147810,131432,219024,548,488,0,0,488
147811,147811,131432,252716,0,313,0,0,313
147812,147812,131432,3985498,613,313,0,0,313
147813,147813,131432,4129546,0,313,0,0,313
147814,147814,131432,5310960,0,313,0,0,313
147818,147818,131432,6918456,0,313,0,0,313
147822,147822,131432,9871419,0,313,0,0,313
147832,147832,130214,191,758,488,0,440,704
147833,147833,130214,247,0,153,0,0,153
147834,147834,130214,305,0,153,0,0,153
147835,147835,130214,937,0,153,0,0,153
147836,147836,130214,1329,0,313,0,524,663
147838,147838,130214,1662,0,153,0,0,153
147840,147840,130214,1688,0,153,0,0,153
147842,147842,130214,1917,0,313,0,0,313
147843,147843,130214,2153,0,313,0,0,313
147844,147844,130214,2162,0,153,0,0,153
147845,147845,130214,2250,0,153,0,0,153
147847,147847,130214,2519,0,313,0,0,313
147848,147848,130214,2676,0,153,0,0,153
147849,147849,130214,2763,0,153,0,0,153
147850,147850,130214,2796,0,153,0,0,153
147851,147851,130214,2797,0,153,0,0,153
147852,147852,130214,2806,0,313,0,0,313
147853,147853,130214,2854,0,153,0,0,153
147854,147854,130214,3339,0,153,0,0,153
147855,147855,130214,3403,0,153,0,0,153
147857,147857,130214,3463,0,153,0,0,153
147858,147858,130214,3962,0,153,0,0,153
147859,147859,130214,4402,957,488,0,480,725
147861,147861,130214,4889,0,153,0,0,153
147862,147862,130214,4912,0,153,0,0,153
147864,147864,130214,5204,0,153,0,0,153
147865,147865,130214,5472,0,313,0,0,313
147866,147866,130214,5694,0,153,0,0,153
147868,147868,130214,6536,0,153,0,0,153
147870,147870,130214,6744,0,153,0,0,153
147873,147873,130214,16315,0,153,0,0,153
147874,147874,130214,18026,0,153,0,0,153
147876,147876,130214,23403,0,153,0,0,153
147879,147879,130214,39042,0,153,0,0,153
147883,147883,130214,54454,0,153,0,0,153
147887,147887,130214,64719,0,153,0,0,153
147889,147889,130214,65036,0,153,0,0,153
147898,147898,130214,92411,0,313,0,0,313
147900,147900,130214,114892,0,153,0,0,153
147905,147905,130214,129806,0,153,0,0,153
147906,147906,130214,131432,644,488,0,0,488
147908,147908,130214,132624,640,488,0,0,488
147910,147910,130214,150311,0,153,0,0,153
147911,147911,130214,153990,0,313,0,0,313
147912,147912,130214,158795,895,488,0,295,628
147913,147913,130214,159325,0,153,0,0,153
147915,147915,130214,179837,0,153,0,0,153
147916,147916,130214,198792,0,313,0,0,313
147917,147917,130214,219024,541,488,0,0,488
147918,147918,130214,252716,0,313,0,0,313
147921,147921,130214,3985498,711,313,0,0,313
147922,147922,130214,4129546,0,313,0,0,313
147923,147923,130214,5310960,0,313,0,0,313
147924,147924,130214,5310993,0,153,0,0,153
147928,147928,130214,6438355,0,153,0,0,153
147930,147930,130214,6918456,0,313,0,0,313
147931,147931,130214,6918540,0,153,0,0,153
147935,147935,130214,9871419,0,313,0,0,313
147936,147936,130214,11556427,0,153,0,0,153
147940,147940,130214,49836058,0,153,0,0,153
147944,147944,129806,247,0,153,0,0,153
147945,147945,129806,305,0,153,0,0,153
147946,147946,129806,937,0,153,0,578,631
147947,147947,129806,1662,0,441,0,0,441
147948,147948,129806,1688,0,153,0,0,153
147949,147949,129806,2162,0,441,0,387,647
147950,147950,129806,2250,0,441,0,955,974
147952,147952,129806,2676,0,441,0,971,983
147953,147953,129806,2763,0,153,0,176,281
147954,147954,129806,2796,0,297,0,218,433
147955,147955,129806,2797,0,297,0,659,753
147956,147956,129806,2854,0,441,0,387,647
147957,147957,129806,3339,0,153,0,655,699
147958,147958,129806,3403,0,441,0,867,923
147960,147960,129806,3463,0,153,0,594,645
147961,147961,129806,3962,0,441,0,743,852
147963,147963,129806,4889,0,441,0,891,937
147964,147964,129806,4912,0,297,0,175,402
147966,147966,129806,5204,0,297,0,0,297
147967,147967,129806,5694,0,297,0,0,297
147969,147969,129806,6536,0,153,0,0,153
147971,147971,129806,6744,0,153,0,177,282
147973,147973,129806,16315,0,153,0,0,153
147974,147974,129806,18026,0,153,0,0,153
147976,147976,129806,23403,0,153,0,0,153
147979,147979,129806,39042,0,153,0,418,492
147983,147983,129806,54454,0,441,0,939,965
147987,147987,129806,64719,0,441,0,120,493
147989,147989,129806,65036,0,153,0,0,153
147998,147998,129806,114892,0,297,0,0,297
148002,148002,129806,130214,0,153,0,0,153
148005,148005,129806,150311,0,297,0,766,830
148006,148006,129806,159325,0,297,0,388,556
148008,148008,129806,179837,0,441,0,0,441
148011,148011,129806,5310993,0,153,0,0,153
148012,148012,129806,6438355,0,297,0,0,297
148014,148014,129806,6918540,0,297,0,356,533
148015,148015,129806,11556427,0,297,0,300,493
148018,148018,129806,49836058,0,297,0,274,474
148021,148021,129497,1224,0,222,0,0,222
148022,148022,129497,2170,0,222,0,0,222
148024,148024,129497,2726,0,222,0,0,222
148025,148025,129497,2729,0,222,0,0,222
148026,148026,129497,3151,0,222,0,0,222
148027,148027,129497,3168,0,222,0,0,222
148028,148028,129497,3372,0,222,0,0,222
148029,148029,129497,3396,0,222,0,0,222
148030,148030,129497,3559,0,222,0,273,417
148031,148031,129497,3916,0,222,0,0,222
148032,148032,129497,3964,0,222,0,0,222
148033,148033,129497,4078,0,222,0,0,222
148034,148034,129497,4168,0,222,0,0,222
148035,148035,129497,4452,507,222,0,0,222
148036,148036,129497,4744,0,222,0,0,222
148037,148037,129497,4748,0,222,0,0,222
148038,148038,129497,4917,0,222,0,0,222
148039,148039,129497,4926,0,222,0,0,222
148040,148040,129497,5073,0,222,0,292,432
148041,148041,129497,5118,664,222,0,842,873
148042,148042,129497,5265,0,222,0,185,346
148043,148043,129497,5268,0,222,0,0,222
148045,148045,129497,5355,567,222,0,218,373
148046,148046,129497,5357,538,222,0,0,222
148049,148049,129497,5452,0,222,0,0,222
148050,148050,129497,5454,0,222,0,0,222
148051,148051,129497,5467,0,222,0,0,222
148052,148052,129497,5566,0,222,0,0,222
148053,148053,129497,5567,0,222,0,0,222
148054,148054,129497,5568,0,222,0,0,222
148055,148055,129497,5626,0,222,0,0,222
148059,148059,129497,16362,0,222,0,0,222
148060,148060,129497,16363,0,222,0,0,222
148069,148069,129497,107930,0,222,0,0,222
148071,148071,129497,123696,0,222,0,0,222
148073,148073,129497,3408722,583,222,0,0,222
148074,148074,129497,4302960,0,222,0,0,222
148296,148296,126046,2311,0,347,0,0,347
148297,148297,126046,2550,0,347,0,438,622
148298,148298,126046,2751,0,347,0,0,347
148299,148299,126046,2976,0,347,0,0,347
148300,148300,126046,3222,0,347,0,530,683
148301,148301,126046,3419,0,347,0,473,645
148302,148302,126046,3639,0,347,0,310,535
148303,148303,126046,3693,0,347,0,0,347
148304,148304,126046,3937,0,347,0,845,896
148305,148305,126046,5005,0,347,0,164,437
148306,148306,126046,5038,0,347,0,274,511
148307,148307,126046,5393,0,347,0,0,347
148308,148308,126046,5525,0,347,0,112,402
148309,148309,126046,37056,0,347,0,230,482
148310,148310,126046,54797,0,347,0,100,394
148312,148312,126046,57327,0,347,0,0,347
148313,148313,126046,60184,0,347,0,120,408
148314,148314,126046,60472,0,347,0,0,347
148315,148315,126046,62956,0,347,0,410,603
148316,148316,126046,63001,0,347,0,0,347
148319,148319,126046,72022,0,347,0,0,347
148320,148320,126046,91736,0,347,0,0,347
148321,148321,126046,107994,0,347,0,127,412
148322,148322,126046,443379,0,347,0,230,482
148323,148323,126046,5464096,0,347,0,0,347
148829,148829,125017,444,0,218,0,754,802
148830,148830,125017,1206,0,218,0,0,218
148831,148831,125017,1614,0,218,0,0,218
148832,148832,125017,1615,0,218,0,0,218
148834,148834,125017,2160,0,218,0,357,482
148835,148835,125017,2170,0,218,0,174,334
148837,148837,125017,2344,0,218,0,0,218
148838,148838,125017,2771,0,218,0,816,852
148839,148839,125017,2801,0,218,0,358,482
148840,148840,125017,2825,0,218,0,0,218
148841,148841,125017,2826,0,218,0,0,218
148842,148842,125017,2995,0,218,0,343,470
148843,148843,125017,3007,0,218,0,102,276
148844,148844,125017,3155,0,218,0,259,403
148846,148846,125017,3337,0,218,0,0,218
148847,148847,125017,3386,0,218,0,574,656
148848,148848,125017,3404,0,218,0,468,571
148849,148849,125017,3455,0,218,0,0,218
148850,148850,125017,3585,0,218,0,0,218
148851,148851,125017,3696,0,218,0,387,506
148853,148853,125017,4011,0,218,0,274,415
148854,148854,125017,4020,0,218,0,105,279
148855,148855,125017,4158,515,218,0,194,350
148856,148856,125017,4515,0,218,0,0,218
148857,148857,125017,4528,0,218,0,0,218
148858,148858,125017,4543,0,218,0,389,507
148859,148859,125017,4585,0,218,0,285,424
148860,148860,125017,4691,0,218,0,580,661
148861,148861,125017,4976,0,218,0,184,342
148862,148862,125017,5052,0,218,0,0,218
148863,148863,125017,5203,0,218,0,528,619
148864,148864,125017,5466,0,218,0,0,218
148865,148865,125017,5533,0,218,0,388,507
148866,148866,125017,5584,0,218,0,347,474
148867,148867,125017,5610,0,218,0,0,218
148868,148868,125017,5656,891,218,0,821,855
148870,148870,125017,6018,0,218,0,0,218
148872,148872,125017,15897,0,218,0,0,218
148873,148873,125017,41987,0,218,0,139,306
148874,148874,125017,43103,0,218,0,105,279
148875,148875,125017,44668,0,218,0,0,218
148881,148881,125017,65856,0,218,0,440,549
148882,148882,125017,9966051,0,218,0,355,480
148883,148883,124087,723,0,197,0,0,197
148884,148884,124087,1065,0,178,0,0,178
148885,148885,124087,1210,0,178,0,0,178
148886,148886,124087,1734,0,178,0,0,178
148887,148887,124087,2200,0,197,0,113,266
148888,148888,124087,2247,0,472,0,467,710
148889,148889,124087,2267,0,472,0,574,768
148890,148890,124087,2344,0,178,0,0,178
148891,148891,124087,2381,0,178,0,0,178
148892,148892,124087,2564,0,197,0,182,323
148893,148893,124087,2678,0,472,0,820,902
148894,148894,124087,2725,0,197,0,443,539
148895,148895,124087,2761,0,197,0,0,197
148896,148896,124087,2781,0,197,0,384,490
148897,148897,124087,2905,0,178,0,0,178
148898,148898,124087,2913,0,197,0,172,315
148899,148899,124087,3042,0,178,0,139,271
148901,148901,124087,3100,0,197,0,472,563
148903,148903,124087,3191,0,197,0,730,776
148904,148904,124087,3219,0,197,0,378,485
148905,148905,124087,3241,0,197,0,440,536
148906,148906,124087,3290,0,178,0,0,178
148907,148907,124087,3348,0,472,0,769,874
148908,148908,124087,3377,0,197,0,0,197
148909,148909,124087,3450,0,178,0,0,178
148910,148910,124087,3494,0,178,0,0,178
148911,148911,124087,3602,0,178,0,0,178
148912,148912,124087,3603,0,178,0,0,178
148913,148913,124087,3604,0,178,0,0,178
148916,148916,124087,3658,0,197,0,580,652
148917,148917,124087,3661,0,178,0,0,178
148918,148918,124087,3746,0,178,0,230,348
148919,148919,124087,3827,0,197,0,388,493
148920,148920,124087,3915,0,472,0,388,667
148921,148921,124087,3957,870,472,0,820,902
148923,148923,124087,4034,0,197,0,150,297
148924,148924,124087,4066,0,197,0,274,399
148926,148926,124087,4098,0,197,0,0,197
148927,148927,124087,4184,0,197,0,0,197
148928,148928,124087,4205,0,197,0,0,197
148929,148929,124087,4601,0,178,0,0,178
148930,148930,124087,4615,0,197,0,257,385
148931,148931,124087,4634,0,178,0,0,178
148933,148933,124087,4848,0,178,0,0,178
148934,148934,124087,4919,0,178,0,0,178
148935,148935,124087,4927,0,197,0,216,351
148939,148939,124087,4992,0,197,0,273,398
148940,148940,124087,5184,0,178,0,0,178
148941,148941,124087,5255,0,197,0,0,197
148942,148942,124087,5405,0,472,0,505,730
148943,148943,124087,5512,0,178,0,0,178
148944,148944,124087,5527,0,197,0,0,197
148945,148945,124087,5572,0,178,0,0,178
148946,148946,124087,5574,0,197,0,114,267
148947,148947,124087,5587,0,197,0,0,197
148948,148948,124087,5588,0,197,0,262,389
148949,148949,124087,5593,0,178,0,0,178
148957,148957,124087,6726,0,197,0,0,197
148958,148958,124087,6834,0,197,0,174,316
148966,148966,124087,19861,905,197,0,184,325
148968,148968,124087,21855,0,197,0,345,458
148969,148969,124087,23056,0,178,0,0,178
148980,148980,124087,55482,0,197,0,0,197
148981,148981,124087,55756,0,472,0,450,700
148986,148986,124087,65906,0,472,0,665,817
148988,148988,124087,72054,0,178,0,215,335
148990,148990,124087,72145,0,197,0,0,197
148992,148992,124087,107640,0,178,0,0,178
149005,149005,124087,45272686,0,178,0,0,178
149147,149147,123970,1440,0,426,0,0,426
149149,149149,123970,2267,0,426,0,0,426
149151,149151,123970,4534,0,426,0,388,638
149155,149155,123970,60490,0,426,0,636,784
149157,149157,123970,105049,0,426,0,652,794
149161,149161,123970,3086671,0,426,0,0,426
149194,149194,123885,119,0,155,0,468,537
149195,149195,123885,285,0,155,0,0,155
149197,149197,123885,1641,0,405,0,219,521
149199,149199,123885,2118,0,155,0,0,155
149201,149201,123885,2284,0,155,0,843,863
149205,149205,123885,2712,0,155,0,0,155
149206,149206,123885,2802,0,155,0,0,155
149208,149208,123885,2818,0,405,0,0,405
149210,149210,123885,3016,0,155,0,0,155
149211,149211,123885,3121,0,155,0,0,155
149213,149213,123885,3373,0,155,0,0,155
149214,149214,123885,3380,0,155,0,125,238
149221,149221,123885,4192,0,155,0,0,155
149226,149226,123885,4515,0,405,0,577,740
149228,149228,123885,4737,0,155,0,151,261
149229,149229,123885,4763,0,155,0,0,155
149230,149230,123885,4816,0,405,0,0,405
149236,149236,123885,5466,0,155,0,344,429
149237,149237,123885,5556,0,155,0,0,155
149238,149238,123885,5665,0,155,0,209,311
149240,149240,123885,5732,0,155,0,150,260
149241,149241,123885,5917,0,405,0,139,472
149245,149245,123885,10783,0,155,0,0,155
149251,149251,123885,92409,0,155,0,330,416
149253,149253,123885,107699,0,405,0,658,790
149270,149270,123878,312,0,234,0,0,234
149272,149272,123878,1983,0,234,0,0,234
149273,149273,123878,2476,0,234,0,0,234
149274,149274,123878,2487,0,234,0,0,234
149275,149275,123878,3063,0,234,0,0,234
149276,149276,123878,3303,0,234,0,0,234
149277,149277,123878,3345,0,234,0,0,234
149278,149278,123878,3592,0,234,0,0,234
149279,149279,123878,3648,0,234,0,0,234
149280,149280,123878,3918,0,234,0,0,234
149281,149281,123878,4058,0,234,0,0,234
149282,149282,123878,4095,0,234,0,0,234
149283,149283,123878,4253,0,234,0,281,432
149284,149284,123878,4419,0,234,0,0,234
149285,149285,123878,4635,0,234,0,0,234
149287,149287,123878,4639,0,234,0,171,346
149288,149288,123878,4736,0,234,0,0,234
149290,149290,123878,5523,0,234,0,0,234
149297,149297,123878,10100,0,234,0,0,234
149299,149299,123878,10517,0,234,0,0,234
149304,149304,123878,22258,0,234,0,0,234
149305,149305,123878,26721,0,234,0,385,514
149307,149307,123878,40841,0,234,0,0,234
149309,149309,123878,41693,0,234,0,0,234
149310,149310,123878,51263,0,234,0,0,234
149312,149312,123878,62156,0,234,0,0,234
149315,149315,123878,104787,558,234,0,660,731
149318,149318,123878,107772,699,234,0,871,898
149319,149319,123878,119303,717,234,0,575,664
149321,149321,123878,135018,0,234,0,100,290
149322,149322,123878,168572,0,234,0,114,301
149323,149323,123878,5311080,500,234,0,410,534
149324,149324,123878,5311081,717,234,0,220,384
149325,149325,123878,25075996,589,234,0,257,413
149482,149482,123696,1224,0,222,0,0,222
149483,149483,123696,2170,0,222,0,0,222
149485,149485,123696,2726,0,222,0,0,222
149486,149486,123696,2729,0,222,0,0,222
149487,149487,123696,3151,0,222,0,0,222
149488,149488,123696,3168,0,222,0,0,222
149489,149489,123696,3372,0,222,0,0,222
149490,149490,123696,3396,0,222,0,0,222
149491,149491,123696,3559,0,222,0,0,222
149492,149492,123696,3916,0,222,0,0,222
149493,149493,123696,3964,0,222,0,0,222
149494,149494,123696,4078,0,222,0,0,222
149495,149495,123696,4168,0,222,0,0,222
149496,149496,123696,4452,0,222,0,0,222
149497,149497,123696,4744,0,222,0,0,222
149498,149498,123696,4748,0,222,0,0,222
